Day,Month,Year,Date,Open,High,Low,Close,Adj Close,Volume,Average,,
18,6,2021,18/6,187.839996,193.75,185.839996,186.387497,186.260696,96885600,189.794998,,
21,6,2021,21/6,184.352493,185.365005,178.227493,184.272507,184.147156,67238400,181.796249,,
22,6,2021,22/6,184.714996,189.637497,183.860001,188.867493,188.739014,58014400,186.748749,,
23,6,2021,23/6,190.077499,191.527496,189.077499,190.572495,190.442856,33235600,190.3024975,,
24,6,2021,24/6,192.277496,194.199997,190.882507,192.054993,191.924347,32092400,192.541252,,
25,6,2021,25/6,192.804993,193.455002,188.945007,190.309998,190.180527,27836400,191.2000045,,
28,6,2021,28/6,193.612503,200.787506,193.190002,199.850006,199.714066,49543600,196.988754,,
29,6,2021,29/6,198.824997,200.987503,196.570007,200.267502,200.131271,36763200,198.778755,,
30,6,2021,30/6,199.992493,201.625,198.637497,200.024994,199.888916,32656800,200.1312485,,
1,7,2021,1/7,201.25,204.559998,200.190002,202.119995,201.982498,48013600,202.375,,
2,7,2021,2/7,204.402496,205.052505,202.877502,204.869995,204.730637,34276400,203.9650035,,
6,7,2021,6/7,207.375,208.419998,203.502502,206.985001,206.844193,44670800,205.96125,,
7,7,2021,7/7,208.535004,208.75,203.320007,203.717499,203.578918,41842800,206.0350035,,
8,7,2021,8/7,198.565002,201.330002,197.007507,199.027496,198.89209,50330000,199.1687545,,
9,7,2021,9/7,199.625,200.802505,197.542496,200.502502,200.366119,29662400,199.1725005,,
12,7,2021,12/7,202.399994,205.327499,201.877502,205.125,204.985474,32198400,203.6025005,,
13,7,2021,13/7,204.005005,204.612503,201.139999,202.5,202.362244,29070800,202.876251,,
14,7,2021,14/7,203.577499,204.177505,197.527496,198.414993,198.280014,38010000,200.8525005,,
15,7,2021,15/7,198.117493,198.470001,188.585007,189.662506,189.533493,55056400,193.527504,,
16,7,2021,16/7,190.304993,191.570007,180.729996,181.610001,181.48645,68822400,186.1500015,,
19,7,2021,19/7,179.152496,190.419998,178.654999,187.797501,187.669754,74906000,184.5374985,,
20,7,2021,20/7,187.300003,188.380005,181.639999,186.119995,185.993378,43468700,185.010002,,
21,7,2021,21/7,188.820007,195.270004,187.419998,194.100006,193.967957,37101700,191.345001,,
22,7,2021,22/7,196.419998,198.869995,192.759995,195.940002,195.806717,32382600,195.814995,,
23,7,2021,23/7,196.559998,197,192.5,195.580002,195.44696,19567200,194.75,,
26,7,2021,26/7,193.110001,194.419998,189.139999,192.940002,192.808731,20394300,191.7799985,,
27,7,2021,27/7,192.649994,196.220001,187.410004,192.080002,191.949326,24886300,191.8150025,,
28,7,2021,28/7,193.190002,196.460007,189.949997,195.029999,194.897339,20219100,193.205002,,
29,7,2021,29/7,195.190002,198.529999,193.279999,196.619995,196.486252,19078100,195.904999,,
30,7,2021,30/7,194.179993,196.300003,192.630005,194.990005,194.857361,18349700,194.465004,,
2,8,2021,2/8,197,199.610001,193.610001,197.5,197.365646,21744400,196.610001,,
3,8,2021,3/8,197.399994,202.220001,192.199997,198.149994,198.015182,30181100,197.209999,,
4,8,2021,4/8,199.899994,203.179993,198.279999,202.740005,202.602097,23130900,200.729996,,
5,8,2021,5/8,205,207.330002,203.419998,206.369995,206.229599,21143500,205.375,,
6,8,2021,6/8,205.240005,205.699997,202.100006,203.660004,203.521454,17849700,203.9000015,,
9,8,2021,9/8,204.460007,205.080002,201.429993,202.949997,202.811935,14644300,203.2549975,,
10,8,2021,10/8,203.220001,204.300003,198.350006,199.360001,199.22438,17923800,201.3250045,,
11,8,2021,11/8,200.429993,200.490005,194.300003,196.990005,196.856003,18592500,197.395004,,
12,8,2021,12/8,198.699997,200.289993,196.199997,199.050003,198.914597,15165200,198.244995,,
13,8,2021,13/8,199.050003,202.139999,198.509995,201.880005,201.742676,18306300,200.324997,,
16,8,2021,16/8,201.350006,202.869995,194.529999,199.5,199.364304,21087600,198.699997,,
17,8,2021,17/8,196.850006,197.699997,192.669998,194.580002,194.447632,20458500,195.1849975,,
18,8,2021,18/8,195,196.339996,190,190.399994,190.270477,28591300,193.169998,,
19,8,2021,19/8,194.940002,204.949997,187.619995,197.979996,197.845322,76655500,196.284996,,
20,8,2021,20/8,199.910004,208.649994,199.330002,208.160004,208.018402,67574100,203.989998,,
23,8,2021,23/8,209.710007,219.970001,209.5,219.580002,219.430634,57580700,214.7350005,,
24,8,2021,24/8,217.529999,219.589996,215.350006,217.929993,217.781738,29729900,217.470001,,
25,8,2021,25/8,217.369995,224.699997,217.220001,222.130005,221.978882,34770100,220.959999,,
26,8,2021,26/8,222,223.399994,217.899994,220.679993,220.529877,23794000,220.649994,,
27,8,2021,27/8,221.839996,227.220001,221.669998,226.360001,226.206009,30472200,224.4449995,,
30,8,2021,30/8,228.300003,230.429993,225.509995,226.880005,226.725647,26258000,227.969994,,
31,8,2021,31/8,226.949997,226.949997,221.199997,223.850006,223.737167,25985000,224.074997,,
1,9,2021,1/9,224.850006,226.970001,223.570007,224.410004,224.296906,20176700,225.270004,,
2,9,2021,2/9,225.179993,225.929993,222.949997,223.960007,223.847122,18783400,224.439995,,
3,9,2021,3/9,223.25,229.860001,222,228.429993,228.314865,28053200,225.9300005,,
7,9,2021,7/9,228.330002,228.990005,225.220001,226.619995,226.505768,19810700,227.105003,,
8,9,2021,8/9,225.130005,226.100006,219.770004,223.389999,223.277405,25443400,222.935005,,
9,9,2021,9/9,223.119995,225.380005,221.309998,221.770004,221.658218,19685600,223.3450015,,
10,9,2021,10/9,223.479996,226.259995,222.699997,224.779999,224.666687,24837600,224.479996,,
13,9,2021,13/9,226.839996,229.639999,218.580002,221.520004,221.408356,29750000,224.1100005,,
14,9,2021,14/9,222.75,224.100006,220.860001,222.419998,222.307892,19975500,222.4800035,,
15,9,2021,15/9,223.089996,223.669998,219.660004,223.410004,223.297394,16653800,221.665001,,
16,9,2021,16/9,221.830002,222.770004,219.270004,222.419998,222.307892,15603300,221.020004,,
17,9,2021,17/9,223,223.210007,218.300003,219,218.889618,29450300,220.755005,,
20,9,2021,20/9,211.460007,214.330002,206.619995,211.130005,211.02359,34944000,210.4749985,,
21,9,2021,21/9,214.169998,214.25,209.5,212.460007,212.352921,20468800,211.875,,
22,9,2021,22/9,213.660004,219.600006,211.960007,219.410004,219.299408,26872600,215.7800065,,
23,9,2021,23/9,221.399994,225.350006,218.899994,224.820007,224.706696,24855500,222.125,,
24,9,2021,24/9,220.699997,221.490005,218.610001,220.809998,220.6987,21765500,220.050003,,
27,9,2021,27/9,217.100006,217.990005,213.25,216.600006,216.490829,24521500,215.6200025,,
28,9,2021,28/9,212.139999,214.190002,206.509995,206.990005,206.885681,34306900,210.3499985,,
29,9,2021,29/9,209.399994,210.169998,204.669998,205.169998,205.066574,21839400,207.419998,,
30,9,2021,30/9,207.679993,210.660004,206.880005,207.160004,207.055588,22100900,208.7700045,,
1,10,2021,1/10,207.5,208.589996,202.029999,207.419998,207.315445,24097800,205.3099975,,
4,10,2021,4/10,205.039993,205.419998,195.550003,197.320007,197.220551,34563500,200.4850005,,
5,10,2021,5/10,199.5,206.479996,198.539993,204.509995,204.406906,27928200,202.5099945,,
6,10,2021,6/10,201.199997,207.199997,200.800003,207,206.89566,29720200,204,,
7,10,2021,7/10,210.919998,213.220001,209.720001,210.75,210.643768,25691900,211.470001,,
8,10,2021,8/10,211.009995,212.059998,207.75,208.309998,208.205002,15125800,209.904999,,
11,10,2021,11/10,205.75,210.630005,205.110001,206.949997,206.845673,16338800,207.870003,,
12,10,2021,12/10,208.279999,210.570007,205.279999,206.710007,206.60582,16213400,207.925003,,
13,10,2021,13/10,209.179993,209.899994,207.130005,209.389999,209.284454,18065200,208.5149995,,
14,10,2021,14/10,212.880005,217.550003,211.220001,217.460007,217.350403,24358900,214.385002,,
15,10,2021,15/10,218.100006,219.309998,216.619995,218.619995,218.509796,22699400,217.9649965,,
18,10,2021,18/10,217.490005,222.910004,216.440002,222.220001,222.107986,18949400,219.675003,,
19,10,2021,19/10,222.759995,223.789993,220.369995,222.899994,222.787628,16147300,222.079994,,
20,10,2021,20/10,223.050003,224.330002,219.820007,221.029999,220.918579,14627600,222.0750045,,
21,10,2021,21/10,220.970001,227.110001,220.830002,226.919998,226.805618,18759000,223.9700015,,
22,10,2021,22/10,228.229996,231.300003,225.610001,227.259995,227.145447,24938400,228.455002,,
25,10,2021,25/10,229.729996,233.550003,227.699997,231.660004,231.543243,23023500,230.625,,
26,10,2021,26/10,239.889999,252.589996,239.240005,247.169998,247.045395,48589800,245.9150005,,
27,10,2021,27/10,244.740005,250.899994,242.820007,244.509995,244.386749,24599000,246.8600005,,
28,10,2021,28/10,248.779999,249.5,245.229996,249.410004,249.284286,23420400,247.364998,,
29,10,2021,29/10,250.009995,257.089996,250,255.669998,255.541138,29250300,253.544998,,
1,11,2021,1/11,256.48999,258.940002,252.270004,258.269989,258.139801,26574000,255.605003,,
2,11,2021,2/11,258.220001,266.779999,258,264.01001,263.876953,29411200,262.3899995,,
3,11,2021,3/11,266.700012,267.839996,262.350006,265.980011,265.845947,23991000,265.095001,,
4,11,2021,4/11,272.290009,313.649994,271.179993,298.01001,297.859802,115363100,292.4149935,,
5,11,2021,5/11,301.869995,314,294.100006,297.519989,297.370026,85126000,304.050003,,
8,11,2021,8/11,301.48999,311,299.070007,308.040009,307.884735,50310100,305.0350035,,
9,11,2021,9/11,322.820007,323.100006,299.640015,306.570007,306.415466,64674600,311.3700105,,
10,11,2021,10/11,293.559998,308.5,287.779999,294.589996,294.441498,63620600,298.1399995,,
11,11,2021,11/11,304.679993,305.899994,297.769989,303.899994,303.746796,33217200,301.8349915,,
12,11,2021,12/11,300.100006,306.799988,296.299988,303.899994,303.746796,41305400,301.549988,,
15,11,2021,15/11,305.519989,306.440002,292.470001,300.25,300.098694,38490900,299.4550015,,
16,11,2021,16/11,297.589996,303.899994,297.059998,302.029999,301.877777,26448400,300.479996,,
17,11,2021,17/11,304.179993,305.089996,288,292.609985,292.462463,42850800,296.544998,,
18,11,2021,18/11,323.670013,327.600006,313.209991,316.75,316.590332,78171100,320.4049985,,
19,11,2021,19/11,322.429993,330.880005,319.049988,329.850006,329.683746,53386700,324.9649965,,
22,11,2021,22/11,335.170013,346.470001,319,319.559998,319.398926,75433500,332.7350005,,
23,11,2021,23/11,315.350006,323.600006,308.799988,317.459991,317.299988,53216300,316.199997,,
24,11,2021,24/11,314.609985,328.549988,309.279999,326.73999,326.575287,43516200,318.9149935,,
26,11,2021,26/11,326,327.100006,313.5,315.029999,314.871185,28306900,320.300003,,
29,11,2021,29/11,323.660004,334.119995,320.359985,333.76001,333.591766,45496400,327.23999,,
30,11,2021,30/11,331.690002,333.529999,318.640015,326.76001,326.595306,62206600,326.085007,,
1,12,2021,1/12,332.190002,332.890015,313.799988,314.350006,314.230042,48436800,323.3450015,,
2,12,2021,2/12,312.140015,324.779999,310.25,321.26001,321.13739,47289000,317.5149995,,
3,12,2021,3/12,320,321.290009,301.299988,306.929993,306.812836,54432500,311.2949985,,
6,12,2021,6/12,298.799988,302.410004,280.380005,300.369995,300.255371,65893800,291.3950045,,
7,12,2021,7/12,309.570007,324.48999,306.51001,324.269989,324.14621,59305300,315.5,,
8,12,2021,8/12,319.98999,322.899994,314.209991,318.26001,318.13855,47555100,318.5549925,,
9,12,2021,9/12,317.339996,322.049988,304.279999,304.899994,304.7836,48850700,313.1649935,,
10,12,2021,10/12,311.5,313.049988,298.609985,301.980011,301.864777,48882500,305.8299865,,
13,12,2021,13/12,302.48999,302.940002,281.160004,281.609985,281.502502,59834400,292.050003,,
14,12,2021,14/12,276.98999,286.779999,272.5,283.369995,283.261841,66703500,279.6399995,,
15,12,2021,15/12,284,305,278.380005,304.589996,304.473724,69829700,291.6900025,,
16,12,2021,16/12,311.519989,311.600006,280.929993,283.869995,283.761658,70736600,296.2649995,,
17,12,2021,17/12,279.850006,289.220001,277.600006,278.01001,277.9039,71375800,283.4100035,,
20,12,2021,20/12,273.049988,281.440002,271.450012,277.190002,277.084198,46184700,276.445007,,
21,12,2021,21/12,283.73999,291.200012,274.01001,290.75,290.639008,52438500,282.605011,,
22,12,2021,22/12,288.910004,295.549988,284.48999,294,293.887787,39518400,290.019989,,
23,12,2021,23/12,297.549988,300.589996,294.309998,296.399994,296.286865,34302200,297.449997,,
27,12,2021,27/12,296.600006,310.869995,296.399994,309.450012,309.331909,40368600,303.6349945,,
28,12,2021,28/12,313.119995,313.299988,300.119995,303.220001,303.104279,42059100,306.7099915,,
29,12,2021,29/12,302.730011,305.480011,293.660004,300.01001,299.895508,34313900,299.5700075,,
30,12,2021,30/12,298.269989,304.570007,295.399994,295.859985,295.74707,30886400,299.9850005,,
31,12,2021,31/12,296.73999,300.299988,293.309998,294.109985,293.997742,26653000,296.804993,,
3,1,2022,3/1,298.149994,307.109985,297.850006,301.209991,301.095032,39154700,302.4799955,,
4,1,2022,4/1,302.769989,304.679993,283.48999,292.899994,292.788177,52715400,294.0849915,,
5,1,2022,5/1,289.48999,294.160004,275.329987,276.040009,275.934631,49806400,284.7449955,,
6,1,2022,6/1,276.399994,284.380005,270.649994,281.779999,281.672424,45418600,277.5149995,,
7,1,2022,7/1,281.410004,284.220001,270.570007,272.470001,272.365997,40993900,277.395004,,
10,1,2022,10/1,265.809998,274.690002,256.440002,274,273.895416,59468100,265.565002,,
11,1,2022,11/1,273.230011,280.649994,268.390015,278.170013,278.063843,40408900,274.5200045,,
12,1,2022,12/1,280.670013,285.950012,276.079987,279.98999,279.883118,38341300,281.0149995,,
13,1,2022,13/1,283.790009,284.799988,264.980011,265.75,265.64856,54017100,274.8899995,,
14,1,2022,14/1,263,271.970001,262.100006,269.420013,269.317169,39583200,267.0350035,,
18,1,2022,18/1,262.600006,266.380005,257.700012,259.029999,258.931122,42427000,262.0400085,,
19,1,2022,19/1,260.790009,265.429993,250.520004,250.669998,250.574326,48831500,257.9749985,,
20,1,2022,20/1,253.039993,255.789993,240.779999,241.5,241.407822,43518100,248.284996,,
21,1,2022,21/1,235.070007,248.229996,232.630005,233.740005,233.650787,71895800,240.4300005,,
24,1,2022,24/1,223.300003,233.800003,208.880005,233.720001,233.630798,91398200,221.340004,,
25,1,2022,25/1,225.460007,229.429993,220,223.240005,223.1548,66461600,224.7149965,,
26,1,2022,26/1,232.399994,240.570007,223,227.720001,227.633087,75595900,231.7850035,,
27,1,2022,27/1,235.679993,239.949997,216.75,219.440002,219.356247,57335300,228.3499985,,
28,1,2022,28/1,220.119995,228.580002,212.960007,228.399994,228.31282,54377400,220.7700045,,
31,1,2022,31/1,231.820007,245.089996,230.520004,244.860001,244.766541,56468000,237.805,,
1,2,2022,1/2,251.039993,251.449997,238.899994,246.380005,246.285965,51892500,245.1749955,,
2,2,2022,2/2,257.940002,258.170013,245.529999,252.419998,252.323669,54341900,251.850006,,
3,2,2022,3/2,244.580002,250.770004,237.800003,239.479996,239.388596,41017800,244.2850035,,
4,2,2022,4/2,239.720001,246.350006,236.320007,243.190002,243.097183,35482900,241.3350065,,
7,2,2022,7/2,243.720001,251.820007,242.020004,247.279999,247.185623,37686800,246.9200055,,
8,2,2022,8/2,243.589996,252.300003,239.800003,251.080002,250.984177,41035900,246.050003,,
9,2,2022,9/2,256.220001,267.25,253.529999,267.049988,266.948059,52428200,260.3899995,,
10,2,2022,10/2,259.950012,269.25,256,258.23999,258.141418,51320000,262.625,,
11,2,2022,11/2,259.160004,261.519989,237.729996,239.490005,239.398605,60547200,249.6249925,,
14,2,2022,14/2,239.339996,248.75,237.550003,242.669998,242.577377,44042400,243.1500015,,
15,2,2022,15/2,249.490005,265.450012,247.839996,264.950012,264.848877,69986900,256.645004,,
16,2,2022,16/2,262.589996,265.820007,255.520004,265.109985,265.008789,73267600,260.6700055,,
17,2,2022,17/2,256.299988,257.850006,241.649994,245.070007,244.976471,81059500,249.75,,
18,2,2022,18/2,246.679993,249.860001,231,236.419998,236.329758,76125500,240.4300005,,
22,2,2022,22/2,230.350006,240.639999,230,233.899994,233.810715,63342200,235.3199995,,
23,2,2022,23/2,238.020004,241.550003,223.009995,223.869995,223.784546,56651100,232.279999,,
24,2,2022,24/2,210.149994,238,208.899994,237.479996,237.389359,73580100,223.449997,,
25,2,2022,25/2,237.210007,242.169998,233.809998,241.570007,241.477814,52886600,237.989998,,
28,2,2022,28/2,239.919998,246.649994,237.070007,243.850006,243.756927,47731900,241.8600005,,
1,3,2022,1/3,242.910004,243.770004,231.320007,234.770004,234.680405,41205600,237.5450055,,
2,3,2022,2/3,237.559998,244.089996,234.149994,242.199997,242.148804,38964200,239.119995,,
3,3,2022,3/3,242.619995,243.259995,234.690002,237.139999,237.089874,36509500,238.9749985,,
4,3,2022,4/3,233.839996,236.800003,224.820007,229.360001,229.311523,43141500,230.810005,,
7,3,2022,7/3,228.169998,230.330002,213.300003,213.520004,213.474869,45082100,221.8150025,,
8,3,2022,8/3,213.089996,223.729996,206.5,215.139999,215.094528,55746700,215.114998,,
9,3,2022,9/3,223.869995,232.199997,222.470001,230.139999,230.091354,49274200,227.334999,,
10,3,2022,10/3,225.309998,227.880005,218.820007,226.580002,226.53212,42806600,223.350006,,
11,3,2022,11/3,230.220001,231.449997,220.460007,221,220.953293,36720900,225.955002,,
14,3,2022,14/3,218.690002,222.619995,211.589996,213.300003,213.254913,38535400,217.1049955,,
15,3,2022,15/3,215.179993,230.380005,213.220001,229.729996,229.681442,49199600,221.800003,,
16,3,2022,16/3,235,245.970001,231.720001,244.960007,244.908234,67142200,238.845001,,
17,3,2022,17/3,241.199997,248.419998,239.059998,247.660004,247.607666,47194100,243.739998,,
18,3,2022,18/3,247.990005,265.690002,246.240005,264.529999,264.474091,73071900,255.9650035,,
21,3,2022,21/3,265.070007,271.519989,259.670013,267.339996,267.283478,59172700,265.595001,,
22,3,2022,22/3,267.269989,272.380005,260.720001,265.23999,265.183929,54700700,266.550003,,
23,3,2022,23/3,261.26001,266.119995,255.75,256.339996,256.285828,50212000,260.9349975,,
24,3,2022,24/3,261.660004,283.200012,259.070007,281.5,281.440491,87737900,271.1350095,,
25,3,2022,25/3,278.859985,283.579987,272.709991,276.920013,276.861481,57901600,278.144989,,
28,3,2022,28/3,277.559998,282.5,272.059998,282.190002,282.130371,42549400,277.279999,,
29,3,2022,29/3,286.950012,289.459991,279.799988,286.559998,286.49942,48898400,284.6299895,,
30,3,2022,30/3,283.040009,284.959991,275.029999,276.899994,276.841461,46348700,279.994995,,
31,3,2022,31/3,277.820007,282.480011,272.700012,272.859985,272.802307,52344000,277.5900115,,
1,4,2022,1/4,273.75,274.959991,262.670013,267.119995,267.063538,51723500,268.815002,,
4,4,2022,4/4,267.279999,275.579987,266.130005,273.600006,273.542175,39712000,270.854996,,
5,4,2022,5/4,272.540009,273.190002,258.200012,259.309998,259.255188,43661500,265.695007,,
6,4,2022,6/4,249.339996,253,240.029999,244.070007,244.018417,70383300,246.5149995,,
7,4,2022,7/4,244.410004,247.220001,234.779999,242.080002,242.028839,55799200,241,,
8,4,2022,8/4,239.169998,239.229996,230.619995,231.190002,231.141144,52478100,234.9249955,,
11,4,2022,11/4,222.139999,223.199997,216.600006,219.169998,219.123672,57520700,219.9000015,,
12,4,2022,12/4,225.369995,227.25,212.820007,215.039993,214.994537,66225800,220.0350035,,
13,4,2022,13/4,217.279999,225,214.550003,222.029999,221.983078,51694300,219.7750015,,
14,4,2022,14/4,225.050003,227.770004,211.630005,212.580002,212.535065,56909700,219.7000045,,
18,4,2022,18/4,212,220.880005,210.789993,217.830002,217.783966,52570100,215.834999,,
19,4,2022,19/4,217.199997,223.729996,213.139999,221.979996,221.933075,51278100,218.4349975,,
20,4,2022,20/4,225.169998,226.699997,212,214.820007,214.774597,46897400,219.3499985,,
21,4,2022,21/4,217.089996,223.919998,200,201.830002,201.787338,65620900,211.959999,,
22,4,2022,22/4,203.029999,204.860001,195,195.149994,195.108749,62471300,199.9300005,,
25,4,2022,25/4,192.020004,199.449997,190.960007,199.020004,198.977936,64156600,195.205002,,
26,4,2022,26/4,197.179993,197.880005,186.699997,187.880005,187.840302,65314300,192.290001,,
27,4,2022,27/4,185.979996,191.669998,182.899994,184.149994,184.111069,49946000,187.284996,,
28,4,2022,28/4,189.669998,200.369995,184.899994,197.820007,197.778198,57032700,192.6349945,,
29,4,2022,29/4,194.020004,201.279999,185.169998,185.470001,185.430801,50043500,193.2249985,,
2,5,2022,2/5,185.410004,195.740005,183.910004,195.330002,195.288712,57204900,189.8250045,,
3,5,2022,3/5,194,198.25,191.330002,196.020004,195.978577,47575100,194.790001,,
4,5,2022,4/5,199.229996,204,187.509995,203.339996,203.297012,64885500,195.7549975,,
5,5,2022,5/5,198.669998,199.25,185,188.440002,188.400177,62633100,192.125,,
6,5,2022,6/5,187.360001,195.119995,179.899994,186.75,186.710526,63329700,187.5099945,,
9,5,2022,9/5,180.339996,182.550003,168.270004,169.5,169.464172,64445500,175.4100035,,
10,5,2022,10/5,176.889999,181.979996,170.25,175.949997,175.912811,76147400,176.114998,,
11,5,2022,11/5,173.470001,177.529999,165.679993,166.300003,166.264847,67016700,171.604996,,
12,5,2022,12/5,162.190002,167.880005,155.669998,161.75,161.71582,70872800,161.7750015,,
13,5,2022,13/5,167.880005,179.279999,165.929993,177.059998,177.022568,67043700,172.604996,,
16,5,2022,16/5,175.089996,177.880005,171.059998,172.639999,172.603516,52144600,174.4700015,,
17,5,2022,17/5,180.740005,183.710007,176.339996,181.770004,181.731583,58583000,180.0250015,,
18,5,2022,18/5,177.050003,181.179993,168.639999,169.380005,169.344208,54516100,174.909996,,
19,5,2022,19/5,169.369995,176.869995,167.339996,171.240005,171.203812,62131000,172.1049955,,
20,5,2022,20/5,173.320007,174.100006,157.550003,166.940002,166.904724,73910500,165.8250045,,
23,5,2022,23/5,162.740005,169.149994,161.789993,168.979996,168.944275,63988900,165.4699935,,
24,5,2022,24/5,165.100006,165.970001,157.800003,161.539993,161.505844,58855000,161.885002,,
25,5,2022,25/5,160.199997,171.110001,160,169.75,169.714127,78113200,165.5550005,,
26,5,2022,26/5,160.360001,180.919998,160.220001,178.509995,178.47226,99657500,170.5699995,,
27,5,2022,27/5,181.860001,188.809998,181,188.110001,188.070236,73837900,184.904999,,
31,5,2022,31/5,189.800003,192,183.5,186.720001,186.680542,66410000,187.75,,
1,6,2022,1/6,187.240005,190.529999,181.220001,183.199997,183.16127,54451400,185.875,,
2,6,2022,2/6,182.919998,196.190002,181.979996,195.919998,195.878586,64865600,189.084999,,
3,6,2022,3/6,190.820007,193.320007,185.220001,187.199997,187.160431,59848000,189.270004,,
6,6,2022,6/6,191.389999,193.369995,185.639999,187.860001,187.820297,42240600,189.504997,,
7,6,2022,7/6,184.720001,190,181.880005,189.259995,189.219986,38891400,185.9400025,,
8,6,2022,8/6,187.990005,191.800003,185.350006,186.479996,186.479996,36325200,188.5750045,,
9,6,2022,9/6,184.809998,189.330002,180.410004,180.479996,180.479996,39557400,184.870003,,
10,6,2022,10/6,176,176.970001,168.690002,169.740005,169.740005,46524800,172.8300015,,
