Country/Currency,currency,value,date,Day,Month,Year
Bosnia Mark,BAM,1.952082,22/06/2022,22,6,2022
Botswana Pula,BWP,12.86792,22/06/2022,22,6,2022
Brazil Real,BRL,5.398535,22/06/2022,22,6,2022
Brunei Dollar,BND,1.458548,22/06/2022,22,6,2022
Bulgaria Lev,BGN,1.95469,22/06/2022,22,6,2022
Burundi Franc,BIF,2143.277819,22/06/2022,22,6,2022
CFA Franc BCEAO,XOF,654.568948,22/06/2022,22,6,2022
CFA Franc BEAC,XAF,654.72165,22/06/2022,22,6,2022
CFP Franc,XPF,119.431909,22/06/2022,22,6,2022
Cambodia Riel,KHR,4282.342761,22/06/2022,22,6,2022
Canada Dollar,CAD,1.361961,22/06/2022,22,6,2022
Cape Verde Escudo,CVE,111.403079,22/06/2022,22,6,2022
Cayman Islands Dollar,KYD,0.877644,22/06/2022,22,6,2022
Chili Peso,CLP,920.503955,22/06/2022,22,6,2022
China Yuan/Renminbi,CNY,7.045431,22/06/2022,22,6,2022
Colombia Peso,COP,4194.926562,22/06/2022,22,6,2022
Comoros Franc,KMF,491.795624,22/06/2022,22,6,2022
Congo Franc,CDF,2111.681493,22/06/2022,22,6,2022
Costa Rica Colon,CRC,722.256364,22/06/2022,22,6,2022
Croatia Kuna,HRK,7.519313,22/06/2022,22,6,2022
Cuba Convertible Peso,CUC,1.053208,22/06/2022,22,6,2022
Cuba Peso,CUP,27.910006,22/06/2022,22,6,2022
Czech Koruna,CZK,24.696776,22/06/2022,22,6,2022
Denmark Krone,DKK,7.438227,22/06/2022,22,6,2022
Djibouti Franc,DJF,187.17641,22/06/2022,22,6,2022
Dominican Republich Peso,DOP,57.557862,22/06/2022,22,6,2022
East Caribbean Dollar,XCD,2.846347,22/06/2022,22,6,2022
Egypt Pound,EGP,19.747223,22/06/2022,22,6,2022
El Salvador Colon,SVC,9.215219,22/06/2022,22,6,2022
Ethiopia Birr,ETB,54.660399,22/06/2022,22,6,2022
Falkland Islands Pound,FKP,0.864788,22/06/2022,22,6,2022
Fiji Dollar,FJD,2.30268,22/06/2022,22,6,2022
Gambia Dalasi,GMD,56.87321,22/06/2022,22,6,2022
Georgia Lari,GEL,3.043791,22/06/2022,22,6,2022
Ghana New Cedi,GHS,8.373463,22/06/2022,22,6,2022
Gibraltar Pound,GIP,0.864788,22/06/2022,22,6,2022
Guatemala Quetzal,GTQ,8.152019,22/06/2022,22,6,2022
Guinea Franc,GNF,9305.090949,22/06/2022,22,6,2022
Guyana Dollar,GYD,220.34692,22/06/2022,22,6,2022
Haiti Gourde,HTG,120.945796,22/06/2022,22,6,2022
Honduras Lempira,HNL,25.814302,22/06/2022,22,6,2022
Hong Kong Dollar,HKD,8.267634,22/06/2022,22,6,2022
Hungary Forint,HUF,394.679409,22/06/2022,22,6,2022
Iceland Krona,ISK,138.708662,22/06/2022,22,6,2022
India Rupee,INR,82.292547,22/06/2022,22,6,2022
Indonesia Rupiah,IDR,15622.96815,22/06/2022,22,6,2022
Iran Rial,IRR,44498.02848,22/06/2022,22,6,2022
Iraq Dinar,IQD,1538.209953,22/06/2022,22,6,2022
Israel New Shekel,ILS,3.632245,22/06/2022,22,6,2022
Jamaica Dollar,JMD,159.465116,22/06/2022,22,6,2022
Jordan Dinar,JOD,0.746749,22/06/2022,22,6,2022
Kazakhstan Tenge,KZT,473.032764,22/06/2022,22,6,2022
Kenya Shilling,KES,123.854455,22/06/2022,22,6,2022
Kuwait Dinar,KWD,0.323419,22/06/2022,22,6,2022
Kyrgyzstan Som,KGS,83.735221,22/06/2022,22,6,2022
Laos Kip,LAK,15895.53182,22/06/2022,22,6,2022
Lebanon Pound,LBP,1591.396881,22/06/2022,22,6,2022
Lesotho Loti,LSL,16.893284,22/06/2022,22,6,2022
Liberia Dollar,LRD,160.087642,22/06/2022,22,6,2022
Libya Dinar,LYD,5.081722,22/06/2022,22,6,2022
Macau Pataca,MOP,8.515832,22/06/2022,22,6,2022
Macedonia Denar,MKD,61.593232,22/06/2022,22,6,2022
Malagasy Ariary,MGA,4260.225633,22/06/2022,22,6,2022
Malawi Kwacha,MWK,1073.742475,22/06/2022,22,6,2022
Malaysia Ringgit,MYR,4.631971,22/06/2022,22,6,2022
Maldives Rufiyaa,MVR,16.22028,22/06/2022,22,6,2022
Mauritania Ouguiya,MRO,375.994994,22/06/2022,22,6,2022
Mauritius Rupee,MUR,46.969901,22/06/2022,22,6,2022
Mexico Peso,MXN,21.224451,22/06/2022,22,6,2022
Moldova Leu,MDL,20.247723,22/06/2022,22,6,2022
Mongolia Tugrik,MNT,3290.313345,22/06/2022,22,6,2022
Morocco Dirham,MAD,10.550509,22/06/2022,22,6,2022
Mozambique New Metical,MZN,67.226045,22/06/2022,22,6,2022
Myanmar Kyat,MMK,1950.060463,22/06/2022,22,6,2022
NL Antilles Guilder,ANG,1.898218,22/06/2022,22,6,2022
Namibia Dollar,NAD,16.893061,22/06/2022,22,6,2022
Nepal Rupee,NPR,131.531822,22/06/2022,22,6,2022
New Zealand Dollar,NZD,1.668072,22/06/2022,22,6,2022
Nicaragua Cordoba Oro,NIO,37.709351,22/06/2022,22,6,2022
Nigeria Naira,NGN,437.344633,22/06/2022,22,6,2022
North Korea Won,KPW,947.886832,22/06/2022,22,6,2022
Norway Kroner,NOK,10.375281,22/06/2022,22,6,2022
Oman Rial,OMR,0.405489,22/06/2022,22,6,2022
Pakistan Rupee,PKR,222.595274,22/06/2022,22,6,2022
Panama Balboa,PAB,1.053168,22/06/2022,22,6,2022
Papua New Guinea Kina,PGK,3.707562,22/06/2022,22,6,2022
Paraguay Guarani,PYG,7235.048677,22/06/2022,22,6,2022
Peru Nuevo Sol,PEN,3.922174,22/06/2022,22,6,2022
Philippines Peso,PHP,57.336328,22/06/2022,22,6,2022
Poland Zloty,PLN,4.637273,22/06/2022,22,6,2022
Qatar Rial,QAR,3.834714,22/06/2022,22,6,2022
Romania New Lei,RON,4.946494,22/06/2022,22,6,2022
Russia Rouble,RUB,56.741634,22/06/2022,22,6,2022
Rwanda Franc,RWF,1082.697591,22/06/2022,22,6,2022
Samoa Tala,WST,2.785442,22/06/2022,22,6,2022
Sao Tome/Principe Dobra,STD,21799.2745,22/06/2022,22,6,2022
Saudi Arabia Riyal,SAR,3.951729,22/06/2022,22,6,2022
Serbia Dinar,RSD,117.44848,22/06/2022,22,6,2022
Seychelles Rupee,SCR,14.32997,22/06/2022,22,6,2022
Sierra Leone Leone,SLL,13876.0124,22/06/2022,22,6,2022
Singapore Dollar,SGD,1.459857,22/06/2022,22,6,2022
Solomon Islands Dollar,SBD,8.566216,22/06/2022,22,6,2022
Somali Shilling,SOS,614.545073,22/06/2022,22,6,2022
South Africa Rand,ZAR,16.773704,22/06/2022,22,6,2022
South Korea Won,KRW,1360.697077,22/06/2022,22,6,2022
Sri Lanka Rupee,LKR,379.163981,22/06/2022,22,6,2022
St Helena Pound,SHP,1.450691,22/06/2022,22,6,2022
Sudan Pound,SDG,480.786882,22/06/2022,22,6,2022
Suriname Dollar,SRD,23.078957,22/06/2022,22,6,2022
Swaziland Lilangeni,SZL,16.798798,22/06/2022,22,6,2022
Sweden Krona,SEK,10.647588,22/06/2022,22,6,2022
Syria Pound,SYP,2646.216517,22/06/2022,22,6,2022
Taiwan Dollar,TWD,31.186529,22/06/2022,22,6,2022
Tanzania Shilling,TZS,2457.134292,22/06/2022,22,6,2022
Thailand Baht,THB,37.210913,22/06/2022,22,6,2022
Tonga Pa'anga,TOP,2.461189,22/06/2022,22,6,2022
Trinidad/Tobago Dollar,TTD,7.151469,22/06/2022,22,6,2022
Tunisia Dinar,TND,3.244406,22/06/2022,22,6,2022
Turkish New Lira,TRY,18.272939,22/06/2022,22,6,2022
Uganda Shilling,UGX,3928.457111,22/06/2022,22,6,2022
Ukraine Hryvnia,UAH,31.120447,22/06/2022,22,6,2022
Uruguay Peso,UYU,42.19239,22/06/2022,22,6,2022
United Arab Emirates Dirham,AED,3.868539,22/06/2022,22,6,2022
Vanuatu Vatu,VUV,122.394153,22/06/2022,22,6,2022
Vietnam Dong,VND,24467.06979,22/06/2022,22,6,2022
Yemen Rial,YER,263.564915,22/06/2022,22,6,2022
Zambia Kwacha,ZMK,9480.133887,22/06/2022,22,6,2022
Australia Dollar,AUD,1.529511,23/06/2022,23,6,2022
Great Britain Pound,GBP,0.862522,23/06/2022,23,6,2022
Euro,EUR,1,23/06/2022,23,6,2022
Japan Yen,JPY,143.864256,23/06/2022,23,6,2022
Switzerland Franc,CHF,1.015735,23/06/2022,23,6,2022
USA Dollar,USD,1.056792,23/06/2022,23,6,2022
Afghanistan Afghani,AFN,94.054555,23/06/2022,23,6,2022
Albania Lek,ALL,119.576023,23/06/2022,23,6,2022
Algeria Dinar,DZD,154.062266,23/06/2022,23,6,2022
Angola Kwanza,AOA,455.414157,23/06/2022,23,6,2022
Argentina Peso,ARS,130.91525,23/06/2022,23,6,2022
Armenia Dram,AMD,436.053471,23/06/2022,23,6,2022
Aruba Florin,AWG,1.902754,23/06/2022,23,6,2022
Azerbaijan New Manat,AZN,1.798385,23/06/2022,23,6,2022
Bahamas Dollar,BSD,1.056606,23/06/2022,23,6,2022
Bahrain Dinar,BHD,0.398327,23/06/2022,23,6,2022
Bangladesh Taka,BDT,98.240253,23/06/2022,23,6,2022
Barbados Dollar,BBD,2.1335,23/06/2022,23,6,2022
Belarus Ruble,BYR,20713.11836,23/06/2022,23,6,2022
Belize Dollar,BZD,2.129885,23/06/2022,23,6,2022
Bermuda Dollar,BMD,1.056792,23/06/2022,23,6,2022
Bhutan Ngultrum,BTN,82.635953,23/06/2022,23,6,2022
Bolivia Boliviano,BOB,7.274909,23/06/2022,23,6,2022
Bosnia Mark,BAM,1.964365,23/06/2022,23,6,2022
Botswana Pula,BWP,12.933195,23/06/2022,23,6,2022
Brazil Real,BRL,5.490243,23/06/2022,23,6,2022
Brunei Dollar,BND,1.468079,23/06/2022,23,6,2022
Bulgaria Lev,BGN,1.955487,23/06/2022,23,6,2022
Burundi Franc,BIF,2155.855176,23/06/2022,23,6,2022
CFA Franc BCEAO,XOF,657.857376,23/06/2022,23,6,2022
CFA Franc BEAC,XAF,658.819567,23/06/2022,23,6,2022
CFP Franc,XPF,119.681589,23/06/2022,23,6,2022
Cambodia Riel,KHR,4295.858824,23/06/2022,23,6,2022
Canada Dollar,CAD,1.369264,23/06/2022,23,6,2022
Cape Verde Escudo,CVE,110.747271,23/06/2022,23,6,2022
Cayman Islands Dollar,KYD,0.880526,23/06/2022,23,6,2022
Chili Peso,CLP,940.819626,23/06/2022,23,6,2022
China Yuan/Renminbi,CNY,7.083148,23/06/2022,23,6,2022
Colombia Peso,COP,4246.717659,23/06/2022,23,6,2022
Comoros Franc,KMF,491.804431,23/06/2022,23,6,2022
Congo Franc,CDF,2113.583828,23/06/2022,23,6,2022
Costa Rica Colon,CRC,729.731034,23/06/2022,23,6,2022
Croatia Kuna,HRK,7.517593,23/06/2022,23,6,2022
Cuba Convertible Peso,CUC,1.056792,23/06/2022,23,6,2022
Cuba Peso,CUP,28.004981,23/06/2022,23,6,2022
Czech Koruna,CZK,24.739915,23/06/2022,23,6,2022
Denmark Krone,DKK,7.4377,23/06/2022,23,6,2022
Djibouti Franc,DJF,187.812977,23/06/2022,23,6,2022
Dominican Republich Peso,DOP,57.823312,23/06/2022,23,6,2022
East Caribbean Dollar,XCD,2.856032,23/06/2022,23,6,2022
Egypt Pound,EGP,19.809752,23/06/2022,23,6,2022
El Salvador Colon,SVC,9.24517,23/06/2022,23,6,2022
Ethiopia Birr,ETB,54.879346,23/06/2022,23,6,2022
Falkland Islands Pound,FKP,0.867731,23/06/2022,23,6,2022
Fiji Dollar,FJD,2.317068,23/06/2022,23,6,2022
Gambia Dalasi,GMD,57.06664,23/06/2022,23,6,2022
Georgia Lari,GEL,3.056473,23/06/2022,23,6,2022
Ghana New Cedi,GHS,8.401267,23/06/2022,23,6,2022
Gibraltar Pound,GIP,0.867731,23/06/2022,23,6,2022
Guatemala Quetzal,GTQ,8.194204,23/06/2022,23,6,2022
Guinea Franc,GNF,9326.186672,23/06/2022,23,6,2022
Guyana Dollar,GYD,221.060506,23/06/2022,23,6,2022
Haiti Gourde,HTG,123.626155,23/06/2022,23,6,2022
Honduras Lempira,HNL,25.872569,23/06/2022,23,6,2022
Hong Kong Dollar,HKD,8.295176,23/06/2022,23,6,2022
Hungary Forint,HUF,395.831981,23/06/2022,23,6,2022
Iceland Krona,ISK,138.863444,23/06/2022,23,6,2022
India Rupee,INR,82.634087,23/06/2022,23,6,2022
Indonesia Rupiah,IDR,15712.37978,23/06/2022,23,6,2022
Iran Rial,IRR,44860.8101,23/06/2022,23,6,2022
Iraq Dinar,IQD,1542.915959,23/06/2022,23,6,2022
Israel New Shekel,ILS,3.641123,23/06/2022,23,6,2022
Jamaica Dollar,JMD,160.137798,23/06/2022,23,6,2022
Jordan Dinar,JOD,0.749247,23/06/2022,23,6,2022
Kazakhstan Tenge,KZT,481.030072,23/06/2022,23,6,2022
Kenya Shilling,KES,124.331295,23/06/2022,23,6,2022
Kuwait Dinar,KWD,0.324203,23/06/2022,23,6,2022
Kyrgyzstan Som,KGS,84.014105,23/06/2022,23,6,2022
Laos Kip,LAK,15944.34636,23/06/2022,23,6,2022
Lebanon Pound,LBP,1602.546889,23/06/2022,23,6,2022
Lesotho Loti,LSL,16.814108,23/06/2022,23,6,2022
Liberia Dollar,LRD,160.631958,23/06/2022,23,6,2022
Libya Dinar,LYD,5.104206,23/06/2022,23,6,2022
Macau Pataca,MOP,8.543421,23/06/2022,23,6,2022
Macedonia Denar,MKD,61.63114,23/06/2022,23,6,2022
Malagasy Ariary,MGA,4280.006596,23/06/2022,23,6,2022
Malawi Kwacha,MWK,1078.458459,23/06/2022,23,6,2022
Malaysia Ringgit,MYR,4.652525,23/06/2022,23,6,2022
Maldives Rufiyaa,MVR,16.280053,23/06/2022,23,6,2022
Mauritania Ouguiya,MRO,377.274474,23/06/2022,23,6,2022
Mauritius Rupee,MUR,47.722949,23/06/2022,23,6,2022
Mexico Peso,MXN,21.198202,23/06/2022,23,6,2022
Moldova Leu,MDL,20.287348,23/06/2022,23,6,2022
Mongolia Tugrik,MNT,3301.51001,23/06/2022,23,6,2022
Morocco Dirham,MAD,10.586407,23/06/2022,23,6,2022
Mozambique New Metical,MZN,67.455183,23/06/2022,23,6,2022
Myanmar Kyat,MMK,1956.352438,23/06/2022,23,6,2022
NL Antilles Guilder,ANG,1.904274,23/06/2022,23,6,2022
Namibia Dollar,NAD,16.813504,23/06/2022,23,6,2022
Nepal Rupee,NPR,132.217484,23/06/2022,23,6,2022
New Zealand Dollar,NZD,1.685339,23/06/2022,23,6,2022
Nicaragua Cordoba Oro,NIO,37.837122,23/06/2022,23,6,2022
Nigeria Naira,NGN,438.716407,23/06/2022,23,6,2022
North Korea Won,KPW,951.112413,23/06/2022,23,6,2022
Norway Kroner,NOK,10.486407,23/06/2022,23,6,2022
Oman Rial,OMR,0.406879,23/06/2022,23,6,2022
Pakistan Rupee,PKR,223.563947,23/06/2022,23,6,2022
Panama Balboa,PAB,1.056606,23/06/2022,23,6,2022
Papua New Guinea Kina,PGK,3.725173,23/06/2022,23,6,2022
Paraguay Guarani,PYG,7266.472774,23/06/2022,23,6,2022
Peru Nuevo Sol,PEN,3.944477,23/06/2022,23,6,2022
Philippines Peso,PHP,57.558222,23/06/2022,23,6,2022
Poland Zloty,PLN,4.696381,23/06/2022,23,6,2022
Qatar Rial,QAR,3.847796,23/06/2022,23,6,2022
Romania New Lei,RON,4.944835,23/06/2022,23,6,2022
Russia Rouble,RUB,58.123467,23/06/2022,23,6,2022
Rwanda Franc,RWF,1086.381922,23/06/2022,23,6,2022
Samoa Tala,WST,2.79492,23/06/2022,23,6,2022
Sao Tome/Principe Dobra,STD,21873.45563,23/06/2022,23,6,2022
Saudi Arabia Riyal,SAR,3.965489,23/06/2022,23,6,2022
Serbia Dinar,RSD,117.372594,23/06/2022,23,6,2022
Seychelles Rupee,SCR,13.875947,23/06/2022,23,6,2022
Sierra Leone Leone,SLL,13912.66305,23/06/2022,23,6,2022
Singapore Dollar,SGD,1.465807,23/06/2022,23,6,2022
Solomon Islands Dollar,SBD,8.595412,23/06/2022,23,6,2022
Somali Shilling,SOS,617.166021,23/06/2022,23,6,2022
South Africa Rand,ZAR,16.84413,23/06/2022,23,6,2022
South Korea Won,KRW,1375.007571,23/06/2022,23,6,2022
Sri Lanka Rupee,LKR,382.500562,23/06/2022,23,6,2022
St Helena Pound,SHP,1.455626,23/06/2022,23,6,2022
Sudan Pound,SDG,483.481057,23/06/2022,23,6,2022
Suriname Dollar,SRD,23.260997,23/06/2022,23,6,2022
Swaziland Lilangeni,SZL,16.8137,23/06/2022,23,6,2022
Sweden Krona,SEK,10.669037,23/06/2022,23,6,2022
Syria Pound,SYP,2655.221374,23/06/2022,23,6,2022
Taiwan Dollar,TWD,31.371949,23/06/2022,23,6,2022
Tanzania Shilling,TZS,2465.494856,23/06/2022,23,6,2022
Thailand Baht,THB,37.336024,23/06/2022,23,6,2022
Tonga Pa'anga,TOP,2.467239,23/06/2022,23,6,2022
Trinidad/Tobago Dollar,TTD,7.177689,23/06/2022,23,6,2022
Tunisia Dinar,TND,3.214228,23/06/2022,23,6,2022
Turkish New Lira,TRY,18.329767,23/06/2022,23,6,2022
Uganda Shilling,UGX,3957.093544,23/06/2022,23,6,2022
Ukraine Hryvnia,UAH,31.064977,23/06/2022,23,6,2022
Uruguay Peso,UYU,42.301801,23/06/2022,23,6,2022
United Arab Emirates Dirham,AED,3.881702,23/06/2022,23,6,2022
Vanuatu Vatu,VUV,122.81065,23/06/2022,23,6,2022
Vietnam Dong,VND,24557.19836,23/06/2022,23,6,2022
Yemen Rial,YER,264.462029,23/06/2022,23,6,2022
Zambia Kwacha,ZMK,9512.391292,23/06/2022,23,6,2022
Australia Dollar,AUD,1.524533,24/06/2022,24,6,2022
Great Britain Pound,GBP,0.858369,24/06/2022,24,6,2022
Euro,EUR,1,24/06/2022,24,6,2022
Japan Yen,JPY,142.025181,24/06/2022,24,6,2022
Switzerland Franc,CHF,1.011618,24/06/2022,24,6,2022
USA Dollar,USD,1.051852,24/06/2022,24,6,2022
Afghanistan Afghani,AFN,94.136264,24/06/2022,24,6,2022
Albania Lek,ALL,119.542652,24/06/2022,24,6,2022
Algeria Dinar,DZD,153.429352,24/06/2022,24,6,2022
Angola Kwanza,AOA,451.666362,24/06/2022,24,6,2022
Argentina Peso,ARS,130.537936,24/06/2022,24,6,2022
Armenia Dram,AMD,432.121697,24/06/2022,24,6,2022
Aruba Florin,AWG,1.893333,24/06/2022,24,6,2022
Azerbaijan New Manat,AZN,1.791564,24/06/2022,24,6,2022
Bahamas Dollar,BSD,1.052282,24/06/2022,24,6,2022
Bahrain Dinar,BHD,0.396544,24/06/2022,24,6,2022
Bangladesh Taka,BDT,97.808749,24/06/2022,24,6,2022
Barbados Dollar,BBD,2.124598,24/06/2022,24,6,2022
Belarus Ruble,BYR,20616.28997,24/06/2022,24,6,2022
Belize Dollar,BZD,2.120992,24/06/2022,24,6,2022
Bermuda Dollar,BMD,1.051852,24/06/2022,24,6,2022
Bhutan Ngultrum,BTN,82.406623,24/06/2022,24,6,2022
Bolivia Boliviano,BOB,7.244877,24/06/2022,24,6,2022
Bosnia Mark,BAM,1.959148,24/06/2022,24,6,2022
Botswana Pula,BWP,12.895141,24/06/2022,24,6,2022
Brazil Real,BRL,5.510965,24/06/2022,24,6,2022
Brunei Dollar,BND,1.462999,24/06/2022,24,6,2022
Bulgaria Lev,BGN,1.955859,24/06/2022,24,6,2022
Burundi Franc,BIF,2142.621564,24/06/2022,24,6,2022
CFA Franc BCEAO,XOF,655.827106,24/06/2022,24,6,2022
CFA Franc BEAC,XAF,657.107431,24/06/2022,24,6,2022
CFP Franc,XPF,119.779579,24/06/2022,24,6,2022
Cambodia Riel,KHR,4276.828147,24/06/2022,24,6,2022
Canada Dollar,CAD,1.366829,24/06/2022,24,6,2022
Cape Verde Escudo,CVE,110.706943,24/06/2022,24,6,2022
Cayman Islands Dollar,KYD,0.876935,24/06/2022,24,6,2022
Chili Peso,CLP,950.905658,24/06/2022,24,6,2022
China Yuan/Renminbi,CNY,7.045617,24/06/2022,24,6,2022
Colombia Peso,COP,4291.911867,24/06/2022,24,6,2022
Comoros Franc,KMF,493.265886,24/06/2022,24,6,2022
Congo Franc,CDF,2105.287082,24/06/2022,24,6,2022
Costa Rica Colon,CRC,727.331887,24/06/2022,24,6,2022
Croatia Kuna,HRK,7.528519,24/06/2022,24,6,2022
Cuba Convertible Peso,CUC,1.051852,24/06/2022,24,6,2022
Cuba Peso,CUP,27.874066,24/06/2022,24,6,2022
Czech Koruna,CZK,24.746922,24/06/2022,24,6,2022
Denmark Krone,DKK,7.439435,24/06/2022,24,6,2022
Djibouti Franc,DJF,186.934776,24/06/2022,24,6,2022
Dominican Republich Peso,DOP,57.441761,24/06/2022,24,6,2022
East Caribbean Dollar,XCD,2.842681,24/06/2022,24,6,2022
Egypt Pound,EGP,19.758192,24/06/2022,24,6,2022
El Salvador Colon,SVC,9.207595,24/06/2022,24,6,2022
Ethiopia Birr,ETB,54.583978,24/06/2022,24,6,2022
Falkland Islands Pound,FKP,0.863674,24/06/2022,24,6,2022
Fiji Dollar,FJD,2.307289,24/06/2022,24,6,2022
Gambia Dalasi,GMD,56.7471,24/06/2022,24,6,2022
Georgia Lari,GEL,3.092864,24/06/2022,24,6,2022
Ghana New Cedi,GHS,8.362037,24/06/2022,24,6,2022
Gibraltar Pound,GIP,0.863674,24/06/2022,24,6,2022
Guatemala Quetzal,GTQ,8.15499,24/06/2022,24,6,2022
Guinea Franc,GNF,9287.849107,24/06/2022,24,6,2022
Guyana Dollar,GYD,220.147051,24/06/2022,24,6,2022
Haiti Gourde,HTG,121.536158,24/06/2022,24,6,2022
Honduras Lempira,HNL,25.780862,24/06/2022,24,6,2022
Hong Kong Dollar,HKD,8.256666,24/06/2022,24,6,2022
Hungary Forint,HUF,399.732504,24/06/2022,24,6,2022
Iceland Krona,ISK,139.707144,24/06/2022,24,6,2022
India Rupee,INR,82.231491,24/06/2022,24,6,2022
Indonesia Rupiah,IDR,15618.83817,24/06/2022,24,6,2022
Iran Rial,IRR,44440.72727,24/06/2022,24,6,2022
Iraq Dinar,IQD,1535.703232,24/06/2022,24,6,2022
Israel New Shekel,ILS,3.630213,24/06/2022,24,6,2022
Jamaica Dollar,JMD,159.645947,24/06/2022,24,6,2022
Jordan Dinar,JOD,0.745795,24/06/2022,24,6,2022
Kazakhstan Tenge,KZT,491.667415,24/06/2022,24,6,2022
Kenya Shilling,KES,123.820717,24/06/2022,24,6,2022
Kuwait Dinar,KWD,0.322519,24/06/2022,24,6,2022
Kyrgyzstan Som,KGS,83.626719,24/06/2022,24,6,2022
Laos Kip,LAK,15646.29174,24/06/2022,24,6,2022
Lebanon Pound,LBP,1605.994843,24/06/2022,24,6,2022
Lesotho Loti,LSL,16.81941,24/06/2022,24,6,2022
Liberia Dollar,LRD,159.88168,24/06/2022,24,6,2022
Libya Dinar,LYD,5.06469,24/06/2022,24,6,2022
Macau Pataca,MOP,8.506851,24/06/2022,24,6,2022
Macedonia Denar,MKD,61.580255,24/06/2022,24,6,2022
Malagasy Ariary,MGA,4267.362183,24/06/2022,24,6,2022
Malawi Kwacha,MWK,1072.362605,24/06/2022,24,6,2022
Malaysia Ringgit,MYR,4.633927,24/06/2022,24,6,2022
Maldives Rufiyaa,MVR,16.19675,24/06/2022,24,6,2022
Mauritania Ouguiya,MRO,375.510815,24/06/2022,24,6,2022
Mauritius Rupee,MUR,46.383609,24/06/2022,24,6,2022
Mexico Peso,MXN,21.067797,24/06/2022,24,6,2022
Moldova Leu,MDL,20.234571,24/06/2022,24,6,2022
Mongolia Tugrik,MNT,3286.076317,24/06/2022,24,6,2022
Morocco Dirham,MAD,10.562172,24/06/2022,24,6,2022
Mozambique New Metical,MZN,67.139449,24/06/2022,24,6,2022
Myanmar Kyat,MMK,1947.892523,24/06/2022,24,6,2022
NL Antilles Guilder,ANG,1.896466,24/06/2022,24,6,2022
Namibia Dollar,NAD,16.818801,24/06/2022,24,6,2022
Nepal Rupee,NPR,131.824714,24/06/2022,24,6,2022
New Zealand Dollar,NZD,1.673475,24/06/2022,24,6,2022
Nicaragua Cordoba Oro,NIO,37.719749,24/06/2022,24,6,2022
Nigeria Naira,NGN,436.612721,24/06/2022,24,6,2022
North Korea Won,KPW,946.666212,24/06/2022,24,6,2022
Norway Kroner,NOK,10.496789,24/06/2022,24,6,2022
Oman Rial,OMR,0.404992,24/06/2022,24,6,2022
Pakistan Rupee,PKR,221.046878,24/06/2022,24,6,2022
Panama Balboa,PAB,1.052282,24/06/2022,24,6,2022
Papua New Guinea Kina,PGK,3.702532,24/06/2022,24,6,2022
Paraguay Guarani,PYG,7248.915374,24/06/2022,24,6,2022
Peru Nuevo Sol,PEN,3.93917,24/06/2022,24,6,2022
Philippines Peso,PHP,57.54699,24/06/2022,24,6,2022
Poland Zloty,PLN,4.706086,24/06/2022,24,6,2022
Qatar Rial,QAR,3.829779,24/06/2022,24,6,2022
Romania New Lei,RON,4.947282,24/06/2022,24,6,2022
Russia Rouble,RUB,57.326762,24/06/2022,24,6,2022
Rwanda Franc,RWF,1081.303372,24/06/2022,24,6,2022
Samoa Tala,WST,2.781855,24/06/2022,24,6,2022
Sao Tome/Principe Dobra,STD,21771.20297,24/06/2022,24,6,2022
Saudi Arabia Riyal,SAR,3.946723,24/06/2022,24,6,2022
Serbia Dinar,RSD,117.428158,24/06/2022,24,6,2022
Seychelles Rupee,SCR,13.539777,24/06/2022,24,6,2022
Sierra Leone Leone,SLL,13889.69926,24/06/2022,24,6,2022
Singapore Dollar,SGD,1.462163,24/06/2022,24,6,2022
Solomon Islands Dollar,SBD,8.579591,24/06/2022,24,6,2022
Somali Shilling,SOS,615.860493,24/06/2022,24,6,2022
South Africa Rand,ZAR,16.815898,24/06/2022,24,6,2022
South Korea Won,KRW,1368.238155,24/06/2022,24,6,2022
Sri Lanka Rupee,LKR,378.816408,24/06/2022,24,6,2022
St Helena Pound,SHP,1.448824,24/06/2022,24,6,2022
Sudan Pound,SDG,480.170045,24/06/2022,24,6,2022
Suriname Dollar,SRD,23.217503,24/06/2022,24,6,2022
Swaziland Lilangeni,SZL,16.818624,24/06/2022,24,6,2022
Sweden Krona,SEK,10.713136,24/06/2022,24,6,2022
Syria Pound,SYP,2642.808911,24/06/2022,24,6,2022
Taiwan Dollar,TWD,31.163208,24/06/2022,24,6,2022
Tanzania Shilling,TZS,2453.969397,24/06/2022,24,6,2022
Thailand Baht,THB,37.352322,24/06/2022,24,6,2022
Tonga Pa'anga,TOP,2.462068,24/06/2022,24,6,2022
Trinidad/Tobago Dollar,TTD,7.151581,24/06/2022,24,6,2022
Tunisia Dinar,TND,3.262901,24/06/2022,24,6,2022
Turkish New Lira,TRY,18.246993,24/06/2022,24,6,2022
Uganda Shilling,UGX,3961.709978,24/06/2022,24,6,2022
Ukraine Hryvnia,UAH,31.087153,24/06/2022,24,6,2022
Uruguay Peso,UYU,41.911783,24/06/2022,24,6,2022
United Arab Emirates Dirham,AED,3.863558,24/06/2022,24,6,2022
Vanuatu Vatu,VUV,122.236542,24/06/2022,24,6,2022
Vietnam Dong,VND,24454.49619,24/06/2022,24,6,2022
Yemen Rial,YER,263.225795,24/06/2022,24,6,2022
Zambia Kwacha,ZMK,9467.860507,24/06/2022,24,6,2022
Australia Dollar,AUD,1.519126,25/06/2022,25,6,2022
Great Britain Pound,GBP,0.860766,25/06/2022,25,6,2022
Euro,EUR,1,25/06/2022,25,6,2022
